timestamp,omega_x,omega_y,omega_z,alpha_x,alpha_y,alpha_z
1681965148257962496,-0.040481284260749817,0.029828315600752831,-0.056460738182067871,0.30596747994422913,9.7453134744065526,3.138023707831668
1681965148272966400,-0.054330144077539444,0.014914157800376415,-0.0085223754867911339,0.29053469265127696,9.7218482060765989,3.1707223410509435
1681965148287969792,-0.021305939182639122,0.0074570789001882076,0.036220096051692963,0.25842474636017332,9.5013192328309888,3.0749432639619463
1681965148302972928,-0.0063917818479239941,0.015979453921318054,0.035154800862073898,0.30053659575741465,9.3497159570969686,3.066520824296215
1681965148317976832,0.013848859816789627,0.013848859816789627,0.024501828476786613,0.3250904381275177,9.3128852844238281,3.1375911284207851
1681965148337981952,-0.02663242444396019,-0.013848859816789627,0.0010652969358488917,0.34159019346519803,9.4613831853196366,3.1579128364563838
1681965148352985600,-0.0021305938716977835,-0.014914157800376415,0.03835069015622139,0.39004011116692516,9.3780632322731101,3.1858405710085815
1681965148367989248,-0.058591332286596298,-0.051134254783391953,0.043677173554897308,0.3875317493139866,9.2949288518372271,2.9687263798453412
1681965148382993152,-0.047938365489244461,-0.021305939182639122,0.06498311460018158,0.420936789579759,9.1335549903677986,2.8362649207378494
1681965148397996544,-0.024501828476786613,0.0095876725390553474,0.067113704979419708,0.46302972277870735,8.9250770870455884,2.9154829721078048
1681965148418001408,0.0063917818479239941,0.018110048025846481,0.039415985345840454,0.44549542151773353,8.7370742350061654,2.9506041654237549
1681965148433057536,0.0074570789001882076,0.037285391241312027,-0.012783563695847988,0.33401248810736017,8.9770546082860463,3.1414517894895377
1681965148448061184,-0.017044750973582268,0.029828315600752831,-0.05006895586848259,0.31985786711259634,9.3507524527997941,3.360220147112436
1681965148463064832,-0.058591332286596298,-0.034089501947164536,-0.015979453921318054,0.33775385975646255,9.3392345757174269,3.1824059746378373
1681965148478068224,-0.036220096051692963,-0.054330144077539444,0.0063917818479239941,0.33277625302304092,9.1373936953743602,2.945303306959993
1681965148498073600,0.0042611877433955669,0.0021305938716977835,-0.0095876725390553474,0.29273257828374027,9.0937003937584588,3.0140554264450441
1681965148513077248,0.033024203032255173,0.022371236234903336,-0.033024203032255173,0.27189046345496126,9.2670273078087746,3.1601841288929027
1681965148528080640,0.052199549973011017,0.0085223754867911339,-0.05326484888792038,0.19907641560934075,9.4501749598736691,3.2621805079738322
1681965148543084288,0.063917815685272217,0.014914157800376415,-0.043677173554897308,0.17210669815540314,9.554130278640983,3.3391662097820447
1681965148558088192,0.042611878365278244,-0.030893610790371895,-0.030893610790371895,0.19466316648900986,9.5806064605712891,3.1851905625199892
1681965148578093056,0.057526037096977234,-0.030893610790371895,-0.0074570789001882076,0.21035264432430267,9.6126425423660926,3.0276388577491185
1681965148593096704,0.029828315600752831,-0.019175345078110695,-0.0042611877433955669,0.28431666458492727,9.7076092137404899,3.213735278454088
1681965148608100352,0.028763018548488617,-0.039415985345840454,0.029828315600752831,0.41450215476814622,9.5979223428059441,3.2428937409287961
1681965148623104000,0.011718266643583775,-0.080962568521499634,0.045807767659425735,0.48363413765802876,9.4312874567080165,2.9726108149652992
1681965148638107904,0.0063917818479239941,-0.069244302809238434,0.043677173554897308,0.54166251457851988,9.3702535629272461,2.785733774297741
1681965148658112256,0.045807767659425735,-0.034089501947164536,0.056460738182067871,0.63710955911244016,9.3226886704252969,2.6268661393053323
1681965148673115904,0.10013791173696518,0.011718266643583775,0.072440192103385925,0.62092382805700197,9.0934567845963485,2.6007235050201416
1681965148688119552,0.084158465266227722,0.056460738182067871,0.03835069015622139,0.57172427226985234,9.133269245970105,2.7749699015896443
1681965148703123456,0.028763018548488617,0.070309601724147797,-0.0042611877433955669,0.505851970378981,9.4104166997039265,3.0319998741078988
1681965148723128576,-0.019175345078110695,0.05326484888792038,-0.018110048025846481,0.46115582975063935,9.7622992778841677,3.2545950121716545
1681965148738131968,0.0053264847956597805,0.03835069015622139,0.010652969591319561,0.49033854730868537,9.7438780879670812,3.3641893525699058
1681965148753135360,-0.0010652969358488917,-0.015979453921318054,0.070309601724147797,0.55507319114851295,9.4008032457566291,3.08091608492018
1681965148768139008,0.04154658317565918,0.003195890923961997,0.085223756730556488,0.58693381244417042,9.1215804587384426,2.9699382207478542
1681965148783142656,0.073505491018295288,0.05326484888792038,0.06498311460018158,0.59281200170516968,9.0812236327292126,3.1563795300240365
1681965148803147776,0.062852516770362854,0.040481284260749817,0.05006895586848259,0.64309946846586441,8.951669882003177,3.2532650146374023
1681965148818151680,0.025567127391695976,0.015979453921318054,0.022371236234903336,0.68126048331357913,8.7905673152849424,3.0644267239928307
1681965148833154816,0.0074570789001882076,0.024501828476786613,-0.034089501947164536,0.65979313030370168,9.0446558812359434,2.9212109161096755
1681965148848158720,-0.0042611877433955669,0.056460738182067871,-0.05006895586848259,0.62399375533019286,9.3764627931346105,2.9399424020745308
1681965148863162624,0.049003656953573227,0.073505491018295288,-0.021305939182639122,0.62380450747225002,9.4493832735425549,2.9403210469554324
1681965148883167232,0.11185617744922638,0.080962568521499634,0.028763018548488617,0.59783896346412124,9.2781373605756379,2.7763285101531752
1681965148898170880,0.10759499669075012,0.10652969777584076,0.025567127391695976,0.57742694274615425,9.1478207354408436,2.8460177160562576
1681965148913174528,0.06178722158074379,0.12463974207639694,-0.0021305938716977835,0.5312088315333513,9.1782953348905565,3.0525259736384283
1681965148928178432,0.068179003894329071,0.11931326240301132,-0.017044750973582268,0.49044947448318899,9.3663062189637962,3.2075909657710024
1681965148943182080,0.11292147636413574,0.10226850956678391,-0.0095876725390553474,0.46636340274927884,9.5521427895431898,3.1806398513881549
1681965148963186688,0.22158175706863403,0.070309601724147797,0.033024203032255173,0.4260461216785123,9.7504729487031252,2.7742104507427001
1681965148978190336,0.32491558790206909,0.093746133148670197,0.077766679227352142,0.28365626023030127,9.8784305787053519,2.6088677156506437
1681965148993193984,0.41759639978408813,0.1289009302854538,0.14488038420677185,0.26260171667159138,10.017722078276414,2.6516163496206246
1681965149008197888,0.47512245178222656,0.10972557961940765,0.2460835874080658,0.3827452325737225,9.7008289249573263,2.6005329973897044
1681965149023201280,0.46873065829277039,0.079897269606590271,0.29082608222961426,0.42827101821855512,9.1302918878148951,2.3544474736134662
1681965149043205888,0.40800872445106506,0.10120321065187454,0.17257809638977051,0.42070528864860535,9.1990465965518364,2.4464570876514231
1681965149058209536,0.25886717438697815,0.092680834233760834,0.1171826645731926,0.4659332706474828,9.5419602201825811,2.5764417199181651
1681965149073213440,0.22051645815372467,0.045807767659425735,0.1171826645731926,0.47807416319847107,9.8266488830646299,2.3790747976010169
1681965149088217088,0.27058541774749756,0.044742472469806671,0.16725163161754608,0.41492870496428746,9.7667769917521934,2.1432069641068461
1681965149103220736,0.27697721123695374,0.091615535318851471,0.18536166846752167,0.35965102055638071,9.7295566407527652,2.2363427896893087
1681965149123225856,0.24075710773468018,0.12677033245563507,0.18749226629734039,0.36035909340981459,9.8334413869765758,2.6427476785093451
1681965149138229504,0.1842963695526123,0.069244302809238434,0.22158175706863403,0.42301864212646967,9.549916803136508,2.4874505712040023
1681965149153232896,0.062852516770362854,0.020240642130374908,0.22584295272827148,0.45352382767554017,9.1234793434230443,2.0725315571412861
1681965149168236800,0.055395439267158508,0.047938365489244461,0.14914156496524811,0.35918049645672817,9.1374505696514277,1.9937763572753351
1681965149183240448,0.07670138031244278,0.1171826645731926,0.066048406064510345,0.3172132843707216,9.5771361999442508,2.3306714509315345
1681965149203245312,0.11611736565828323,0.043677173554897308,0.075636081397533417,0.29311606931041723,9.8451919997791979,2.4474316432282639
1681965149218248960,0.084158465266227722,0.010652969591319561,0.058591332286596298,0.30160908279301979,9.9812087780472414,2.5467334888364683
1681965149233252864,-0.0053264847956597805,-0.013848859816789627,0.031958907842636108,0.38721627286413129,10.37251314348266,2.7305567934338937
1681965149248256512,-0.047938365489244461,-0.070309601724147797,0.063917815685272217,0.48228937861064419,10.677750838086912,2.6072008826283799
1681965149268261120,0.039415985345840454,-0.079897269606590271,0.18003518879413605,0.63572310911583796,10.595654732549432,2.2151299040054107
1681965149283264512,0.13422740995883942,-0.05006895586848259,0.26206302642822266,0.80849946766648972,10.052549638275721,2.1958501345341248
1681965149298268416,0.18323107063770294,-0.042611878365278244,0.27484661340713501,0.97286197729381041,9.6226169442312148,2.1407184397520815
1681965149313272064,0.13209681212902069,-0.070309601724147797,0.23756122589111328,1.0135172605514526,9.4697191021092486,1.9888531146427688
1681965149328275968,0.054330144077539444,-0.063917815685272217,0.20986349880695343,1.0985931994137017,9.2401329863522097,1.9800345414185707
1681965149348280576,-0.0063917818479239941,-0.083093166351318359,0.15979453921318054,1.2487453716062051,8.8513429861862338,2.0754898016254386
1681965149363284224,-0.042611878365278244,-0.1171826645731926,0.087354347109794617,1.3874763692088798,8.9253783976793759,1.9590429056370553
1681965149378288128,-0.042611878365278244,-0.13955390453338623,0.024501828476786613,1.4728791668683132,9.1662219289510745,1.7436360863172036
1681965149393291776,-0.095876730978488922,-0.14381510019302368,-0.011718266643583775,1.4519322977607576,9.5668866814680111,1.4977450118246503
1681965149408295424,-0.12463974207639694,-0.11824796348810196,0.003195890923961997,1.3621145297964161,9.8586836512223393,1.2588655266925279
1681965149428268544,0.04154658317565918,0.024501828476786613,0.089484944939613342,1.2358107478700391,9.8267995800508601,1.50119698595478
1681965149443272192,0.15659864246845245,0.13209681212902069,0.15446805953979492,1.2083604063296911,9.220720344511232,2.4174933711977897
1681965149458275840,0.1139867752790451,0.10652969777584076,0.10972557961940765,1.1476069558479709,8.9262749837252819,3.0912511019828357
1681965149473279744,-0.044742472469806671,-0.027697719633579254,0.0053264847956597805,1.1804984382991943,9.1995783670175353,3.0158091718825899
1681965149488283648,-0.13848860561847687,-0.16512103378772736,-0.037285391241312027,1.2284196462974049,9.3866400973358601,2.3148735707868227
1681965149508288256,-0.034089501947164536,-0.14701098203659058,-0.024501828476786613,1.3093036232964828,9.3587671754226687,1.6521442310140062
1681965149523292160,0.057526037096977234,-0.060721926391124725,-0.05006895586848259,1.0891788709953216,9.5660832755038996,2.0515872849916379
1681965149538295808,-0.0010652969358488917,-0.013848859816789627,-0.10652969777584076,0.91960328066657893,10.085129891300902,2.8673762875926396
1681965149553299712,-0.12250914424657822,-0.15766394138336182,-0.1054643988609314,0.86674994997603716,10.430601885785805,2.6007832733981582
1681965149568302592,-0.13955390453338623,-0.25993245840072632,-0.0010652969358488917,0.93062366293896304,9.945229229402603,1.5694516957785778
1681965149588307712,0.0095876725390553474,-0.12570503354072571,0.077766679227352142,0.92599996759240655,8.7101466856369605,0.89022452307438216
1681965149603311360,0.1171826645731926,0.036220096051692963,0.0010652969358488917,0.75070660249643018,8.3998932320567299,1.6509138119938109
1681965149618315008,0.1608598381280899,0.062852516770362854,-0.093746133148670197,0.53986420615382213,8.6082646004388721,2.2461941083229751
1681965149633318912,0.042611878365278244,-0.012783563695847988,-0.18110047280788422,0.45257859196127076,9.0578879840752453,2.4286142821180192
1681965149648322560,-0.059656631201505661,-0.057526037096977234,-0.20879819989204407,0.43982824683189392,9.4437892916768504,2.6090479742422428
1681965149668327424,-0.085223756730556488,-0.060721926391124725,-0.23330003023147583,0.40730442919594978,9.9546302620106548,3.1545330963270923
1681965149683331072,-0.13422740995883942,-0.10120321065187454,-0.23756122589111328,0.43165329098612837,10.276038387562322,3.5625622358827465
1681965149698334720,-0.094811432063579559,-0.2077329009771347,-0.18323107063770294,0.48125504052981338,10.29028970101076,3.2658367553277126
1681965149713338368,-0.017044750973582268,-0.27378132939338684,-0.13635800778865814,0.50978026755793382,10.306783016451455,2.5885525321309433
1681965149728342016,0.095876730978488922,-0.1842963695526123,-0.099072612822055817,0.56175064403489994,10.383190575863495,2.5637469006317994
1681965149748346624,0.05326484888792038,-0.15659864246845245,-0.034089501947164536,0.65720676623222096,10.341524005606431,3.2336434680723287
1681965149763350528,0.018110048025846481,-0.2428877055644989,0.019175345078110695,0.80317318015205241,9.9991669302516044,3.0894063948535346
1681965149778354176,0.011718266643583775,-0.32385027408599854,0.043677173554897308,0.81411408519744166,9.7555661801326181,2.5027953034137385
1681965149793357824,-0.052199549973011017,-0.34409090876579285,0.027697719633579254,0.86527865251918312,9.8071492335534565,1.9841860612615261
1681965149808361216,-0.0085223754867911339,-0.31852379441261292,0.1054643988609314,0.99955305267681616,9.4979478251714227,1.5367554633497553
1681965149828366080,0.1374233067035675,-0.21732057631015778,0.23543062806129456,1.1027594628505446,8.3120697285031557,1.2270514588500614
1681965149843369984,0.21625527739524841,-0.099072612822055817,0.22051645815372467,1.2121097555318665,7.4799731187491378,1.7049239857291836
1681965149858373376,0.22371235489845276,-0.031958907842636108,0.10759499669075012,1.2564784045619255,7.1105396878716132,2.5022293562239351
1681965149873377024,0.12144385278224945,-0.096942014992237091,-0.070309601724147797,1.164034141649287,7.3314974668489139,3.0548154718300955
1681965149893382400,-0.066048406064510345,-0.25567126274108887,-0.30680552124977112,0.87110344443240029,8.6013361622553699,3.076642107596546
1681965149908385792,-0.043677173554897308,-0.30360960960388184,-0.37391924858093262,0.85718598038681904,9.6383974875834806,2.9807975768773498
1681965149923370240,0.078831970691680908,-0.34089502692222595,-0.34196031093597412,0.90416971180637606,10.236476987902993,2.876787505595904
1681965149938373888,0.13103151321411133,-0.32598087191581726,-0.31852379441261292,0.93122825555345246,10.711119224224609,3.0625351105567211
1681965149953377536,0.042611878365278244,-0.35474386811256409,-0.30147901177406311,1.0822312461959147,11.285362213044673,3.1915911799901604
1681965149973382144,-0.02663242444396019,-0.5177343487739563,-0.18536166846752167,1.200179277576827,11.632183440338414,2.1517933513765595
1681965149988385792,0.014914157800376415,-0.49855896830558777,-0.049003656953573227,1.235974746334302,11.333608184459406,1.3208999311622398
1681965150003389440,0.20453701913356781,-0.32598087191581726,0.1139867752790451,1.3437059299538292,10.529659989963646,1.4110899459531756
1681965150018393344,0.24395298957824707,-0.21092879772186279,0.21199409663677216,1.482146252843634,9.6958850081283714,1.9785699078777239
1681965150033396992,0.1523374617099762,-0.24395298957824707,0.20240642130374908,1.5656368305770556,9.1531603377811273,2.1633418776928224
1681965150053401856,0.083093166351318359,-0.26632422208786011,0.15127216279506683,1.6372169632473179,8.7544108982816269,2.0417508632250452
1681965150068405504,0.028763018548488617,-0.27165073156356812,0.074570782482624054,1.6600180040101302,8.8590588074693706,1.9498199998766925
1681965150083409152,0.010652969591319561,-0.26312834024429321,0.011718266643583775,1.7205599954663817,8.9348261272218537,1.7181876611812414
1681965150098413056,0.058591332286596298,-0.22051645815372467,-0.0095876725390553474,1.6882322442657283,8.910580200463313,1.3847865994951918
1681965150113416704,0.037285391241312027,-0.1608598381280899,-0.070309601724147797,1.6166423694570939,9.0686389065188795,1.3326994436355748
1681965150133421312,0.033024203032255173,-0.062852516770362854,-0.11292147636413574,1.5376937121733951,9.5091078334483772,1.7564499748265694
1681965150148425216,0.029828315600752831,-0.046873066574335098,-0.13848860561847687,1.3923265421758768,10.157363890722195,1.8472398263949743
1681965150163428864,0.015979453921318054,-0.051134254783391953,-0.10333380103111267,1.2874731022177046,10.37753693644459,1.8268248208640157
1681965150178432512,0.035154800862073898,-0.063917815685272217,-0.030893610790371895,1.2108210311201451,9.9155931591902515,1.7140921326214547
1681965150193436416,0.025567127391695976,-0.036220096051692963,-0.035154800862073898,1.1508330185270861,9.5138638216875897,1.988413478253015
1681965150213440768,-0.11611736565828323,-0.037285391241312027,-0.14061920344829559,1.0302498489618301,10.192541817824045,2.6891672710577645
1681965150228444928,-0.21838586032390594,-0.13529270887374878,-0.11824796348810196,1.0286245254860802,10.447260030252497,2.5160066498142255
1681965150243448320,-0.27697721123695374,-0.16938221454620361,-0.063917815685272217,1.1575704810149141,10.382218240299848,2.1007114005231702
1681965150258451968,-0.056460738182067871,-0.12357444316148758,0.034089501947164536,1.2427139577311173,9.8013323932501848,1.9063874511457493
1681965150273455616,0.045807767659425735,-0.077766679227352142,0.0042611877433955669,1.273545351696864,9.4660901041744125,1.8283329140134268
1681965150293460480,-0.0095876725390553474,-0.082027867436408997,-0.088419646024703979,1.2812387943267822,9.8803594252492282,1.6196981423064867
1681965150308464128,-0.10226850956678391,-0.082027867436408997,-0.093746133148670197,1.1616912038747502,10.351594908360852,1.3630545938816332
1681965150323467776,-0.14381510019302368,-0.017044750973582268,-0.024501828476786613,1.0733834758679488,10.350519915137252,1.6021552738328326
1681965150338471168,-0.044742472469806671,0.062852516770362854,0.080962568521499634,1.164190550108597,9.8575700940297235,2.2956956615340207
1681965150353474816,-0.044742472469806671,0.036220096051692963,0.12463974207639694,1.3027330675804496,9.0555437144461592,2.6457883013705992
1681965150373480192,-0.05326484888792038,-0.047938365489244461,0.033024203032255173,1.3897451930620028,8.2305087191193671,2.5971793108462884
1681965150388483584,-0.19707992672920227,-0.092680834233760834,-0.13955390453338623,1.1299244087700395,8.8410763992066315,2.6111618228307782
1681965150403487232,-0.23969180881977081,-0.095876730978488922,-0.23436532914638519,1.03820886101467,9.8177601992631871,2.7147266398129735
1681965150418491136,-0.18536166846752167,-0.16938221454620361,-0.19175346195697784,0.99532957869668437,10.433657964237561,2.3930375725891593
1681965150433353984,-0.014914157800376415,-0.15127216279506683,-0.074570782482624054,0.95306792791923356,10.383191178189914,2.1769378476961498
1681965150453358848,0.055395439267158508,-0.10866028815507889,-0.011718266643583775,1.0320641129610706,9.8506325366505916,2.4776911622228233
1681965150468362752,-0.0074570789001882076,-0.1608598381280899,-0.039415985345840454,1.0371506615825705,9.7133858551131134,2.3826168077136618
1681965150483366144,0.003195890923961997,-0.17044751346111298,-0.063917815685272217,0.9523249470984243,9.8425894773254115,2.1322138606965693
1681965150498370048,0.066048406064510345,-0.12250914424657822,-0.03835069015622139,0.84494549349991255,9.7841028100863507,2.1555930490913435
1681965150518374912,0.14381510019302368,-0.054330144077539444,-0.017044750973582268,0.98907024317304737,9.6806667862341307,2.7252796326958753
1681965150533378560,0.030893610790371895,-0.11611736565828323,-0.037285391241312027,1.1545873542341272,9.7232446909652843,2.6038598018868173
1681965150548382208,0.0085223754867911339,-0.14061920344829559,-0.059656631201505661,1.2578669218773078,9.7769361473278664,2.1579170650984829
1681965150563385600,0.033024203032255173,-0.12144385278224945,-0.072440192103385925,0.93750083999579337,9.7777385915882835,1.4717655369718103
1681965150578389248,0.043677173554897308,0.040481284260749817,-0.074570782482624054,1.1558793343863241,9.7478466124569856,1.4757600169247282
1681965150598394112,0.19175346195697784,0.10013791173696518,-0.075636081397533417,0.92501782016167555,9.5495086604511172,2.2781039523091255
1681965150613397504,0.091615535318851471,0.036220096051692963,-0.12463974207639694,1.0156120242382247,9.5542531120779444,2.6969128520410415
1681965150628401152,0.0,-0.14168450236320496,-0.15127216279506683,1.2088668790468009,9.2187120579483945,1.9159015786734848
1681965150643405056,0.033024203032255173,-0.14914156496524811,-0.2077329009771347,1.3796310214651242,8.9066740246557785,1.0770483126007147
1681965150658408704,0.13848860561847687,0.019175345078110695,-0.25886717438697815,1.1384177791697851,9.0523315305467875,1.3074074238587499
1681965150678413568,0.15979453921318054,0.17044751346111298,-0.33663386106491089,0.442393820429829,9.7616194557091571,2.8658564444585632
1681965150693417472,0.043677173554897308,0.080962568521499634,-0.32065439224243164,0.39403233806431692,9.940416017974286,3.6428979014503571
1681965150708420864,0.025567127391695976,-0.17470869421958923,-0.25034478306770325,0.31684846129676125,9.5958860160164878,3.1367211066027201
1681965150723425024,-0.0053264847956597805,-0.30147901177406311,-0.26738953590393066,0.35133290432317754,9.5432548240404262,2.0683418023422449
1681965150738428416,-0.0053264847956597805,-0.34089502692222595,-0.2780424952507019,0.45249763273517629,9.8257407129606982,0.96331524741491115
1681965150758433024,0.14488038420677185,-0.18962286412715912,-0.16299043595790863,0.61210366850966114,9.6046396315238756,0.023863818055080283
1681965150773436672,0.25673657655715942,0.0063917818479239941,-0.10013791173696518,0.72221802735235041,9.1473341881058463,0.47439831331641363
1681965150788440576,0.33876442909240723,0.13955390453338623,-0.07670138031244278,0.73182570994402973,8.7517942337778951,1.4920437560625746
1681965150803443968,0.24714888632297516,0.089484944939613342,-0.15340276062488556,0.73941778495994437,8.6435813903808594,2.0715827854682058
1681965150818447872,0.13848860561847687,-0.06498311460018158,-0.25673657655715942,0.73427532939792317,8.9431109322382056,1.7037654334789587
1681965150838452480,0.17470869421958923,-0.15979453921318054,-0.30893611907958984,0.88928009691909848,9.7424251977528531,0.25486282329051141
1681965150853456384,0.23649592697620392,-0.073505491018295288,-0.26632422208786011,0.69236374382736132,10.269333434407038,-0.19824167228995815
1681965150868459776,0.30041372776031494,0.14168450236320496,-0.15979453921318054,0.75536379086271255,10.093724404003778,0.54717218435224479
1681965150883463424,0.28123840689659119,0.1374233067035675,-0.062852516770362854,0.77799024567477182,8.9374517103959672,1.1500389570692526
1681965150898467328,0.30893611907958984,0.090550236403942108,-0.15766394138336182,0.67401719170714114,8.1790917297569585,1.4594393745556742
1681965150918471936,0.099072612822055817,-0.084158465266227722,-0.48364481329917908,0.40257183464996693,9.3200344192533482,0.93999398586609317
1681965150933475840,-0.021305939182639122,-0.13103151321411133,-0.57526040077209473,0.16990633847739051,10.632788411912264,0.048567460659491968
1681965150948479488,0.033024203032255173,-0.029828315600752831,-0.51453840732574463,-0.090069461419645197,11.225067792761003,-0.15845288667285878
1681965150963483136,0.16831693053245544,0.14594568312168121,-0.37391924858093262,-0.24668713682209933,10.917297677626376,0.45608972785649476
1681965150978486784,0.11931326240301132,0.14381510019302368,-0.33450326323509216,-0.48855509159910177,10.656120609792094,1.0081644325422303
1681965150998491648,0.06178722158074379,0.10333380103111267,-0.35367858409881592,-0.77458772280447552,10.759951946601911,1.4376127717538791
1681965151013495296,0.12250914424657822,0.045807767659425735,-0.36859273910522461,-0.92094504141851175,10.976746503542678,1.285475695920586
1681965151028499200,0.16831693053245544,0.040481284260749817,-0.3483521044254303,-1.0371368938437662,11.168932663010731,0.99440254340886547
1681965151043502592,0.22051645815372467,0.090550236403942108,-0.26525893807411194,-1.1567992050159976,10.979715700107693,0.86195961583048075
1681965151063507200,0.11079087853431702,0.20453701913356781,-0.2311694473028183,-1.2217620227160038,10.48540597372407,1.4709681039976523
1681965151078511104,0.024501828476786613,0.16831693053245544,-0.27058541774749756,-1.3186201346822717,10.725390721139087,1.6437104445647648
1681965151093514752,-0.0074570789001882076,0.10439909994602203,-0.25673657655715942,-1.3531751052060428,10.770786161841873,1.6199959442200089
1681965151108518400,-0.067113704979419708,0.06178722158074379,-0.23330003023147583,-1.237642010656427,10.739544057631885,1.4328678206979446
1681965151123522048,-0.070309601724147797,0.011718266643583775,-0.23223473131656647,-1.1856240034103394,11.018871170422539,1.1395654949915712
1681965151143526656,0.047938365489244461,0.096942014992237091,-0.11931326240301132,-1.2699434802590674,11.068888262343142,1.300203692090476
1681965151158530560,0.042611878365278244,0.1171826645731926,-0.05006895586848259,-1.187396177747948,11.162557678156841,1.6357758626694883
1681965151173533952,0.010652969591319561,0.05006895586848259,0.063917815685272217,-1.0511692820958216,10.725608849116929,1.2694501784611947
1681965151188537856,-0.015979453921318054,0.067113704979419708,0.13422740995883942,-0.86839083106487536,10.073654564212362,1.1414483999291414
1681965151203541504,-0.060721926391124725,0.10226850956678391,0.10333380103111267,-0.70740216839760173,9.5730107598420435,1.3867842064450799
1681965151223546624,-0.071374900639057159,0.062852516770362854,0.022371236234903336,-0.68360843633322022,9.2915033616296352,1.4629821455715735
1681965151238550016,-0.082027867436408997,0.067113704979419708,-0.055395439267158508,-0.70391674421777295,9.6618868090861305,1.5927547409382252
1681965151253553664,0.0021305938716977835,0.082027867436408997,-0.035154800862073898,-0.62194702182167483,9.8383157696709471,1.7681236091808141
1681965151268557312,0.023436533287167549,0.060721926391124725,-0.0010652969358488917,-0.41017989781364805,9.8804959384496875,1.6470949592214394
1681965151283560704,0.067113704979419708,0.046873066574335098,0.056460738182067871,-0.26598548976767111,9.6265122876891454,1.4380523869979849
1681965151303566080,0.079897269606590271,0.078831970691680908,0.075636081397533417,-0.19634930388716892,9.333363807034365,1.4571095874535993
1681965151318569472,0.06498311460018158,0.074570782482624054,0.052199549973011017,-0.0071405679518935367,9.1748184263258459,1.2883793831155308
1681965151333572864,0.12677033245563507,0.06498311460018158,0.058591332286596298,0.038245934993028641,8.8866643987345473,0.86182170771748901
1681965151348576512,0.11505207419395447,0.12570503354072571,0.0010652969358488917,0.089820746191890635,8.861033300456775,0.86850349818406802
1681965151363580160,0.019175345078110695,0.18749226629734039,-0.074570782482624054,-0.0019498678266476471,9.0555425859167435,1.182069563802191
1681965151383585280,-0.10439909994602203,0.2311694473028183,-0.1608598381280899,-0.20777713786485111,9.6850424602949357,1.7160528700984314
1681965151413592576,0.042611878365278244,0.2226470559835434,-0.02663242444396019,-0.38245934247970581,9.3265562508809339,2.1041299435641312
